SENTENCE_ID,PMID,TYPE,NUMBER,SENT_START_INDEX,SENTENCE,SECTION_HEADER,NORMALIZED_SECTION_HEADER,Column,Column
12745,,,,,"In the dosage ratio 0.5:1, dexibuprofen was found to be at least as efficacious as racemic ibuprofen; 75% of the maximum daily dose of dexibuprofen was equally efficacious as 100% of MDD of diclofenac; no influence was found of meals on bioavailability and a significant doseresponse relationship; there was clinical efficacy in rheumatoid arthritis, ankylosing spondylitis, osteoarthritis of the hip, osteoarthritis of the knee, lumbar vertebral syndrome, distortion of the ankle joint and dysmenorrhoea; there was good tolerability compared to other NSAIDs: racemic ibuprofen showed a 30% and diclofenac a 90% higher incidence of adverse drug reactions; the long-term study stated a 15.2% adverse drug event incidence; the incidence of adverse drug reactions in the PMS studies was between 5.5% and 7.4%, and withdrawals were between 2.3% and 2.7%.",,,,
12746,,,,,VITAMIN E: One small trial comparing a combination of vitamin E (taken daily) and ibuprofen (taken during menses) versus ibuprofen (taken during menses) alone showed no difference in pain relief between the two treatments.,,,,
12747,,,,,"Meseclazone, 5-CSA and several representative NSAIDs caused concentration-dependent relaxation of the tracheal ring preparation and are listed in order of descending potency: isoproterenol greater than naproxen greater than ibuprofen greater than diflunisal greater than tolmetin approximately equal to fenoprofen approximately equal to indomethacin greater than phenylbutazone greater than meseclazone greater than 5-CSA greater than aspirin.",,,,
12748,,,,,Nonsurgical female sterilization: comparison of intrauterine application of quinacrine alone or in combination with ibuprofen.,,,,
12749,,,,,"METHODS: Radiographic progression rates in paired hand radiographs were analyzed in 824 patients with RA who participated in a 3 year prospective, randomized clinical trial comparing the nonsteroidal antiinflammatory drugs (NSAID) etodolac (150 or 500 mg bid) and ibuprofen (600 mg qid).",,,,
12750,,,,,"However, most iridoids assayed showed a significant effect on TXB2-release from calcium ionophorestimulated human platelets, with inhibition percentages slightly lower than the reference drug ibuprofen.",,,,
12751,,,,,"OBJECTIVES: To evaluate the efficacy and tolerability of nimesulide, a cyclooxygenase (COX)-2-selective anti-inflammatory agent versus ibuprofen in patients with acute lumbosacral back pain.",,,,
12752,,,,,The incidence of gastrointestinal side effects seems to be lower with nimesulide than with ibuprofen.,,,,
12753,,,,,Dose-dependent effects of ketoprofen on the human gastric mucosa in comparison with ibuprofen.,,,,
12754,,,,,Wet to dry weight ratios in burned ear tissue were greater in rabbits receiving saline or heparin compared to ibuprofen at 3.6+/-0.2 and 2.9+/-0.3 vs.,,,,
12755,,,,,"We have compared the analgesic properties of khat (Catha edulis Forsk) extract, amphetamine and ibuprofen in mice.",,,,
12756,,,,,"Comparison of analgesic effects of khat (Catha edulis Forsk) extract, D-amphetamine and ibuprofen in mice.",,,,
12757,,,,,Glucosamine sulfate is shown to be as good as ibuprofen for osteoarthritis of the knee.,,,,
12758,,,,,COX-2 inhibitors: better than ibuprofen for dental pain?,,,,
12759,,,,,"DESIGN: Prespecified analysis of all 8 double-blind, randomized phase 2b/3 rofecoxib osteoarthritis trials conducted from December 1996 through March 1998, including one 6-week dose-ranging study, two 6-week efficacy studies vs ibuprofen and placebo, two 1-year efficacy studies vs diclofenac, two 6-month endoscopy studies vs ibuprofen and placebo, and one 6-week efficacy study vs nabumetone and placebo.",,,,
12760,,,,,"In this regard, (+)-S-butibufen was approximately five times less potent as a cyclooxygenase inhibitor than (+)-S-ibuprofen.",,,,
12761,,,,,"Chromatographic resolution, chiroptical characterization and preliminary pharmacological evaluation of the enantiomers of butibufen: a comparison with ibuprofen.",,,,
12762,,,,,"RESULTS: The cumulative incidence of gastroduodenal ulcers >/=3 mm with rofecoxib (25 or 50 mg once daily) was significantly (P < 0.001) lower than with ibuprofen and was statistically equivalent to placebo at week 12 (placebo, 9.9%; 25 mg rofecoxib, 4.1%; 50 mg rofecoxib, 7.3%; and ibuprofen, 27.7%).",,,,
12763,,,,,"Because telmisartan 1-O-acylglucuronide exhibited a comparably high chemical stability together with a high clearance that resulted in low systemic exposure, the amount of covalent binding to proteins should be negligible compared with other frequently used drugs, such as furosemide, ibuprofen, or salicylic acid.",,,,
12764,,,,,"The widespread ossification, Brooker grades III and IV, was prevented better by indomethacin than by ibuprofen.",,,,
12765,,,,,"In two randomized controlled trials comparing glucosamine to ibuprofen, glucosamine was superior in one and equivalent in one.",,,,
12766,,,,,The objective of this study is to utilize a clinical trial based on a decision-analysis model to assess the economic benefit of a lower incidence of gastrointestinal lesions in elderly patients with osteoarthritis receiving nabumetone therapy compared with ibuprofen alone and in combination with misoprostol.,,,,
12767,,,,,The objective of this study is to utilize a clinical trial based on a decision-analysis model to assess the economic benefit of a lower incidence of gastrointestinal lesions in elderly patients with osteoarthritis receiving nabumetone therapy compared with ibuprofen alone and in combination with misoprostol.,,,,
12768,,,,,This study again confirms the superiority of ibuprofen to aspirin and suggests that ibuprofen is at least as effective as an aspirin-codeine combination.,,,,
12769,,,,,Is sustained-release ibuprofen as effective as piroxicam?,,,,
12770,,,,,"In trials with a wide variety of other nonsteroidal anti-inflammatory drugs, ibuprofen was often as effective as the comparison agent.",,,,
12771,,,,,"When added after PMA, ASA did not suppress either oxygen consumption or superoxide production and ibuprofen was only one-half as effective as an inhibitor.",,,,
12772,,,,,"In patients who received the fixed dose combination, the concentration of ibuprofen in the blood plasma after 10 minutes 6.64 g/ml-1; after 20 minutes 16.81 g/ml-1, while when taken in the same dose in as a monotherapy, respectively, 0.58 and 9.00 g/ml-1.",,,,
12773,,,,,CONCLUSIONS: Rectal ibuprofen is as effective as oral ibuprofen for hsPDA closure in VLBW infants.,,,,
12774,,,,,"Through differential pulse voltammetry (DPV) experiments, it was found that the proposed aptasensor could detect the IBP with a linear range (70pM up to 6MUM) and the detection limit (LOD) as low as 20pM.",,,,
12775,,,,,"DISCUSSION: If treatment of uncomplicated cystitis with ibuprofen is as effective as mecillinam for symptom relief, we can potentially reduce the use of antibiotics on a global scale.",,,,
12776,,,,,Current data suggest that ibuprofen is at least as effective as acetaminophen-codeine and codeine alone.,,,,
12777,,,,,"RESULTS: The incidence of gastroduodenal ulcers >/=3 mm with lumiracoxib 400 mg once daily (2.8%) or lumiracoxib 800 mg once daily (4.3%) was significantly lower than with ibuprofen (13.6%, all P < 0.01) and not different from celecoxib (1.9%).",,,,
12778,,,,,"In conclusion, in patients with CF/ST, ibuprofen used at over-the-counter doses is as well tolerated as paracetamol and much better tolerated than aspirin.",,,,
12779,,,,,CONCLUSIONS: Ibuprofen therapy on the third day of life is as efficacious as indomethacin for the treatment of patent ductus arteriosus in preterm infants with the respiratory distress syndrome and is significantly less likely to induce oliguria.,,,,
12780,,,,,"In a year-long double-blind multiclinic trial in 885 patients with rheumatoid arthritis, ibuprofen was at least as satisfactory as aspirin, considering both efficacy and tolerance.",,,,
12781,,,,,"For some other substances, e.g., proton pump inhibitors (PPI), the advisability of treatment for more than 8 weeks was considered as potentially inappropriate, as was the use of ibuprofen in doses >1200 mg/day and for more than 1 week without PPI.",,,,
12782,,,,,"In terms of potency both as an antiinflammatory and as an analgesic, carprofen appears to be in the middle of the NSAID range--roughly one-fourth as potent as indomethacin, and five times as potent as ibuprofen, milligram for milligram.",,,,
12783,,,,,It is concluded from this study that Butacote is more effective and as well tolerated as ibuprofen in the treatment of rheumatic conditions in general practice.,,,,
12784,,,,,"Thus, and according to the results of this study, sucrose seems to be just as effective for inflammatory pain as Ibuprofen.",,,,
12785,,,,,"Infusion of nitroprusside at a rate lowering the blood pressure by 11.2 +/- 2.4 mmHg and increasing the heart rate to 74.4 +/- 0.5 beats min-1, elevated the plasma level of noradrenaline to 2.46 +/- 0.38 ng ml-1, which is not different from before ibuprofen.",,,,
12786,,,,,CONCLUSION: Steroidal dexamethasone is as effective as non-steroidal ibuprofen for preventing or controlling postoperative pain and discomfort after surgical implant placement.,,,,
12787,,,,,5% CBZ-phe-met was found to be as effective as 5% Na-ibuprofen and 0.1% hydrocortisone.,,,,
12788,,,,,CONCLUSION: Oral ibuprofen therapy is as efficacious as intravenous ibuprofen with some concerns about increased sepsis and bronchopulmonary dysplasia incidence.,,,,
12789,,,,,Glucosamine appeared to be just as effective as ibuprofen for the management of TMJ OA.,,,,
12790,,,,,"AUTHORS' CONCLUSIONS: The information from the single trial in acute postoperative pain suggests it to be a useful analgesic, but at doses not very different from racemic ibuprofen.",,,,
12791,,,,,"RESULTS: On an intention to treat basis, paracetamol plus ibuprofen were superior to paracetamol for less time with fever in the first four hours (adjusted difference 55 minutes, 95% confidence interval 33 to 77; P<0.001) and may have been as good as ibuprofen (16 minutes, -7 to 39; P=0.2).",,,,
12792,,,,,This study was conducted to test oral ibuprofen in early curative closure of PDA in very premature infants hoping for a better tolerance and the same efficacy as intravenous ibuprofen.,,,,
12793,,,,,Inhibition of heat-induced coagulation of BSA: the activity of FP-70 showed the marked effects much the same as IP.,,,,
12794,,,,,"Valdecoxib is at least equally as effective as ibuprofen, naproxen, and diclofenac in the treatment of osteoarthritis and rheumatoid arthritis, but is safer in terms of gastrointestinal toxicity.",,,,
12795,,,,,"In the dosage ratio 0.5:1, dexibuprofen was found to be at least as efficacious as racemic ibuprofen; 75% of the maximum daily dose of dexibuprofen was equally efficacious as 100% of MDD of diclofenac; no influence was found of meals on bioavailability and a significant doseresponse relationship; there was clinical efficacy in rheumatoid arthritis, ankylosing spondylitis, osteoarthritis of the hip, osteoarthritis of the knee, lumbar vertebral syndrome, distortion of the ankle joint and dysmenorrhoea; there was good tolerability compared to other NSAIDs: racemic ibuprofen showed a 30% and diclofenac a 90% higher incidence of adverse drug reactions; the long-term study stated a 15.2% adverse drug event incidence; the incidence of adverse drug reactions in the PMS studies was between 5.5% and 7.4%, and withdrawals were between 2.3% and 2.7%.",,,,
12796,,,,,Glucosamine sulfate is shown to be as good as ibuprofen for osteoarthritis of the knee.,,,,
12797,,,,,"Quantitation of platelet lysis, platelet consumption on oxygenator, and stabilization of platelet membrane with prostacyclin and ibuprofen during cardiopulmonary bypass surgery in dogs.",,,,
12798,,,,,"Despite the above findings, we found that exogenous JA-Ile and IBU significantly alleviated blast symptoms in infected LTH at 36 hpi (biotrophic) and 72 hpi (BNS), indicating these two-time points may be critical for managing blast disease in the compatible interaction.",,,,
12799,,,,,"Thus, ibuprofen blunts growth factor-induced increase in ETB receptors.",,,,
12800,,,,,The single-dose analgesic efficacy of the combination of hydrocodone bitartrate with ibuprofen was compared with ibuprofen alone and placebo in 120 patients with moderate or severe postoperative pain after abdominal surgery.,,,,
12801,,,,,"Similarly, specific doses of each of diflunisal, flurbiprofen, ibuprofen, and ketorolac were significantly more efficacious than the commonly used acetaminophen-codeine combination.",,,,
12802,,,,,"Co-incubation of ibuprofen in the presence of alpha-crystallin and the modifying agents protected the chaperone-like activity of alpha-crystallin, enabling the inhibition of gamma-crystallin aggregation.",,,,
12803,,,,,"METHODS: T cells were cultured with either tenidap, ibuprofen, indomethacin, naproxen, piroxicam, or sulindac in the presence of IL-2, then assayed for incorporation of tritiated thymidine.",,,,
12804,,,,,"Incubation of ibuprofen with rat skin homogenates in the presence of coenzyme A, ATP, and magnesium provided no evidence for the formation of ibuprofenyl coenzyme A (the initial intermediate in the metabolic inversion of [R]- to [S]-ibuprofen).",,,,
12805,,,,,"Incubation of ibuprofen with rat skin homogenates in the presence of coenzyme A, ATP, and magnesium provided no evidence for the formation of ibuprofenyl coenzyme A (the initial intermediate in the metabolic inversion of [R]- to [S]-ibuprofen).",,,,
12806,,,,,"Incubation of ibuprofen with rat skin homogenates in the presence of coenzyme A, ATP, and magnesium provided no evidence for the formation of ibuprofenyl coenzyme A (the initial intermediate in the metabolic inversion of [R]- to [S]-ibuprofen).",,,,
12807,,,,,"We studied the effect of acetylsalicylic acid (ASA, CAS 50-78-2) and ibuprofen (CAS 15687-21-1) alone and in combination with a suboptimal dose of recombinant interferon gamma.",,,,
12808,,,,,Clofibric acid increases the undirectional chiral inversion of ibuprofen in rat liver preparations.,,,,
12809,,,,,Flufenamic acid was more efficacious than ibuprofen in the presence of 1 mM tryptophan in inhibiting enzyme activity.,,,,
12810,,,,,"Suprofen at a dose of 200 mg appears to be equal or greater in efficacy as an analgesic modality than those of ibuprofen, propoxyphene, naproxen and diflunisal or a combination of 650 mg aspirin plus 60 mg codeine.",,,,
12811,,,,,"At 100 micrograms/ml ibuprofen, PG synthesis and release was inhibited by 90 and 100% and cell growth by 64 and 66% in NMU and RBA cells, respectively.",,,,
12812,,,,,"Also, the sorbents showed selective behavior to extract ibuprofen in the presence of naproxen, fenoprofen, and ketoprofen.",,,,
12813,,,,,FTIR revealed no changes of the structural integrity of the milled IBF in presence of leucine or MgSt.,,,,
12814,,,,,FTIR revealed no changes of the structural integrity of the milled IBF in presence of leucine or MgSt.,,,,
12815,,,,,"IBU was dissolved in ethyl acetate; after that, it was sonicated into a polyvinyl alcohol solution, where it precipitated as nanoparticles.",,,,
12816,,,,,Green Constant-wavelength Concurrent Selective Fluorescence Method for Assay of Ibuprofen and Chlorzoxazone in Presence of Chlorzoxazone Degradation Product.,,,,
12817,,,,,"In addition to that, the formation of inclusion complexes of ibuprofen with oligosaccharides (beta-CD and 2-HP-beta-CD) has been observed, which has depicted that due to the hydrophobic nature of ibuprofen, it becomes more soluble in the presence of oligosaccharides, but due to the larger size of the inclusion complexes, these could not be able to access the hydrophobic pocket of BSA where tryptophan-212 (Trp-212) resides.",,,,
12818,,,,,Stenotrophomonas humi DIC_5 and Rhizobium daejeonense IBU_18 isolates eliminated diclofenac and ibuprofen during the tests in the presence of either glucose (3 g l     -1      ) or in R2A broth.,,,,
12819,,,,,"Patients were prescribed acetaminophen, ibuprofen, and tramadol dispensed in smart pill (Pillsy) bottles that record ""events"" corresponding to medication use.",,,,
12820,,,,,Preparation and dissolution characteristics of solid dispersions of ibuprofen in various polyethylene glycols.,,,,
12821,,,,,"Low and very low quality evidence suggested that combination treatment including doxazosin, ibuprofen, and thiocolchicoside (odds ratios [OR], 3.2, CrI, 0.5 to 19.3) and the tamsulosin and dapoxetine combination (OR, 6.0, CrI, 0.7 to 67.3) caused more adverse events.",,,,
12822,,,,,"Low and very low quality evidence suggested that combination treatment including doxazosin, ibuprofen, and thiocolchicoside (odds ratios [OR], 3.2, CrI, 0.5 to 19.3) and the tamsulosin and dapoxetine combination (OR, 6.0, CrI, 0.7 to 67.3) caused more adverse events.",,,,
12823,,,,,"Using lipopolysaccharide activated RAW 264.7 macrophage like cells, we demonstrated that IBU was released from the copolymer, specifically in the presence of ROS.",,,,
12824,,,,,The highest sorption efficiency was obtained for ibuprofen and ketoprofen in pH 3.,,,,
12825,,,,,"AUTHORS' CONCLUSIONS: The findings of this review provide some support for the use of ibuprofen as a single dose given with misoprostol prophylactically, or in response to pain as needed.",,,,
12826,,,,,"When ibuprofen is replaced with strong anionic amphiphiles, however (   i.e.    , sodium dodecyl sulfate and sodium dodecylbenzenesulfonate), the stronger amphiphile/polyelectrolyte binding disrupts PAH/TPP association and sharply increases the coacervate solute permeability.",,,,
12827,,,,,"Both IDM and IBU were easily dissolved by the addition of 2-MIM, suggesting that the presence of 2-MIM enhanced the solubility of the drugs.",,,,
12828,,,,,The resulting emission scenarios show widely diverging trends of increased emissions by 240% for ibuprofen in SSP3 (regional rivalry) to a 68% decrease for diclofenac in SSP1 (sustainable development) by 2050.,,,,
12829,,,,,CL-CD-MOF@IBU was uniformly dispersed in Gel and GH mixed solution to prepare G-GH/CL-CD-MOF@IBU composite hydrogel long-term sustained drug delivery system.,,,,
12830,,,,,"A topical ibuprofen cream, 5% ibuprofen in a water-soluble ester, was applied to the burn hide every 6 hrs x 4 after which endotoxin was again injected below the hide.",,,,
12831,,,,,"Conversely, histamine release was partially attenuated by the cyclooxygenase inhibitor, ibuprofen, at 2.4 X 10(-5) M, the same level that we had previously shown to block an early rise in PGF2 alpha and the onset of edema after PQ.",,,,
12832,,,,,Ibuprofen did not induce statistically significant changes in chondrocyte transcriptome when the cells were cultured in the absence of added cytokines.,,,,
12833,,,,,AMF promoted the removal of IBU and DCF in sand systems but limited their reduction in adsorptive substrate systems.,,,,
12834,,,,,"This double-blind, placebo-controlled, pharmacologic functional magnetic resonance imaging (ph-fMRI) study aimed to elucidate the impact of ibuprofen on emotion-related neural activity and determine whether observed effects were due to changes in PPARgamma gene expression.",,,,
12835,,,,,IBU and bFGF in EMI-PLVB were continuously released in vitro.,,,,
12836,,,,,"The results reveal that ibuprofen disturbs not only the COX pathway, but also the CYP450 and lipoxygenase pathways in male mice, suggesting that ibuprofen is likely to generate sex related differences in biologically active oxylipins.",,,,
12837,,,,,"In conclusion, the dispersion of ibuprofen in cocoa butter using supercritical fluid technology is a a promising innovative method to mask the bitter taste of ibuprofen.",,,,
12838,,,,,Results: The results of the study revealed that preemptive DM was significantly better than ibuprofen and placebo in the duration of time that elapsed before the patients consumed their first analgesic postoperatively.,,,,
12839,,,,,"The properties of oleocanthal, a natural anti-inflammatory ibuprofen-like compound found in commercial monocultivar extra virgin olive oils, were determined by means of both quantitative      1      H NMR (   q    NMR) and HPLC analyses, where    q    NMR was identified as a rapid and reliable method for determining the oleocanthal content.",,,,
12840,,,,,"Additionally, the expression of several proteins (Cyto-c, Nrf2, p62, Keap1, NQO1, and Pink1) were markedly induced upon exposure to ibuprofen in the presence of triclocarban.",,,,
12841,,,,,This study indicates that ibuprofen loaded in an injectable hydrogel is a promising candidate for wound healing therapy.,,,,
12842,,,,,Manipulating the physical states of confined ibuprofen in SBA-15 based drug delivery systems obtained by solid-state loading: Impact of the loading degree.,,,,
12843,,,,,"Interestingly, a 10-day treatment with the cyclooxygenase 2 (COX2) inhibitor ibuprofen (30 mg/kg body weight) blocked tooth injury-induced bone loss in Smoc2     -/-       mutants, reducing matrix metalloprotease (Mmp)9.",,,,
12844,,,,,"For this purpose, octanol has been applied as an organic phase to extract IP and 4-IBAP from the aqueous solution due to high solubility of solutes in octanol.",,,,
12845,,,,,"The experiments confirmed that laser irradiation is able to completely degrade IBP in 15 min in distilled water, with a DOC depletion of ca.",,,,
12846,,,,,"Anti-Sporothrix activity of ibuprofen combined with antifungal.The in vitro activity of ibuprofen, a nonsteroidal anti-inflammatory drug, was evaluated against Sporothrix brasiliensis and S. schenckii, either alone or in combination with amphotericin B, itraconazole, or terbinafine.",,,,
12847,,,,,"Furthermore, for both the conjugated ibuprofen and the encapsulated ibuprofen there was an accelerated release in the presence of 10 mM dl-dithiothreitol due to cleavage of the disulfide bonds, which lead to disassociation of the micelles.",,,,
12848,,,,,The influence of different NEO kinds on API solubility was examined by comparing FFB and IBU solubilities in soybean oil and refined coconut oil.,,,,
12849,,,,,The influence of different NEO kinds on API solubility was examined by comparing FFB and IBU solubilities in soybean oil and refined coconut oil.,,,,
12850,,,,,"Using the ""cocktail"" approach, a unique finding was observed when the less lipophilic compounds (metoprolol and ibuprofen) exited the stomach much earlier than the lipophilic cannabinoids in sesame oil, proving differential absorption kinetics.",,,,
12851,,,,,"The resultant fibres contain crystallites of SI embedded in a PEO-SA matrix, and rather than being obtained as flat mats on the collector plate form novel three dimensional structures extending upwards the needle.",,,,
12852,,,,,"In vitro prediction of in vivo absorption of ibuprofen from suspensions through rational choice of dissolution conditions.Two ibuprofen suspension formulations were investigated for their dissolution in various bicarbonate, phosphate and acetate buffers.",,,,
12853,,,,,"In vitro prediction of in vivo absorption of ibuprofen from suspensions through rational choice of dissolution conditions.Two ibuprofen suspension formulations were investigated for their dissolution in various bicarbonate, phosphate and acetate buffers.",,,,
12854,,,,,"Methods A retrospective chart review was performed comparing scheduled vs. as-needed acetaminophen and ibuprofen regimens, with 100 women included in each arm.",,,,
12855,,,,,"Additionally, crystallographic data reveal the secondary binding sites of ketoprofen in leporine serum albumin and ibuprofen in equine serum albumin, both overlapping with previously identified naproxen binding sites: the cleft formed between subdomains IIIA and IIIB close to the fatty acid binding site 5 and the niche created between subdomains IIA and IIIA, called fatty acid site 6.",,,,
12856,,,,,"To prepare a novel transdermal delivery system for ibuprofen, a microemulsion was used as a drug carrier and dispersed in a hyaluronic acid-based hydrogel (ME/Gel) to increase percutaneous drug absorption while avoiding gastrointestinal tract irritation.",,,,
12857,,,,,"Here, we designed and synthesized CVIB, a codrug developed by association of carvacrol (a phenolic monoterpene) with ibuprofen (a non-steroidal anti-inflammatory drug).",,,,
12858,,,,,"The binary P123 + F108, + F98, + F88, + F68, + F87 and + P84 systems were used to systematically explore the effect of molecular weight and hydrophobicity of Pluronic on the tendency of cooperative binding between parent copolymers and solubility of drug (ibuprofen) in these mixed Pluronic systems.",,,,
12859,,,,,Ibuprofen inhibited migration of skeletal muscle cells in association with downregulation of p130cas and CrkII expressions.,,,,
12860,,,,,Ibuprofen inhibited migration of skeletal muscle cells in association with downregulation of p130cas and CrkII expressions.,,,,
12861,,,,,"Degradation of naproxen, bisphenol S and ibuprofen in a hydroxylamine enhanced zero-valent copper (Cu0) catalyzed peroxymonosulfate system was investigated for the first time.",,,,
12862,,,,,Ibuprofen (Ibu) was loaded once in the PCL context and once in the hydrophilic portion (PVA/Col).,,,,
12863,,,,,"Indeed, higher doses of both LPS and IBU induced a statistically significant decrease in the amplitude of long-term potentiation (LTP), in Brain-Derived Neurotrophic Factor (BDNF) expression levels and in the phosphorylation of the AMPA (alpha-amino-3-hydroxy-5-methyl-4-isoxazolepropionic acid) receptor subunit GluR1, compared to the control group.",,,,
12864,,,,,"In the present study, the simultaneous removal of nitrogen and typical PPCPs, ibuprofen and triclosan, was evaluated in a poly-3-hydroxybutyrate-co-3-hydroxyvalerate (PHBV) based solid-phase denitrification (SPD) system.",,,,
12865,,,,,"In this work, we aimed at obtaining the first characterization of the molecular dynamic properties of one of the most common nonsteroidal anti-inflammatory drug, ibuprofen, intercalated in hydrotalcite, an interesting inorganic carrier.",,,,
12866,,,,,"The solubility of ibuprofen in the 0.5 wt % L92 + 0.368 wt % P84 system is as high as 4.29 mg/mL, which is 1.4 times more than that of the 0.868 wt % P84 system and 147 times more than that in pure water at 37  degrees C.",,,,
12867,,,,,OBJECTIVES: The study aimed to assess if a combination of metamizole and paracetamol is noninferior to a combination of ibuprofen and paracetamol in treating pain at home after painful day case surgery.,,,,
12868,,,,,"Moreover, the degradation pathway of IBU in the Fe3C/NC-PMS system was proposed according to the detections of degradation intermediates.",,,,
12869,,,,,"The maximum concentration (Cmax) of celecoxib, ibuprofen, tenoxicam and piroxicam are increased by 21%, 1%, 1% and 1% in the presence of concomitant voriconazole, respectively.",,,,
12870,,,,,"A novel two-dimensional method, SEA XLOC, for distinguishing between two- and three-bond correlations in heteronuclear NMR spectroscopy is introduced and demonstrated on ibuprofen and by a complete set of correlations with a simple and most complex quaternary 13C multiplet in strychnine.",,,,
12871,,,,,"In two studies, GS were equally effective regarding pain reduction and mouth opening improvement compared to ibuprofen taken two or three times a day over 12 weeks; however, one study did not find significant differences in follow-up evaluations concerning these clinical variables in both glucosamine and placebo groups administered over six weeks.",,,,
12872,,,,,Reactive halogen species contributed to between 37 and 96% of the degradation of the studied PPCPs except ibuprofen in the presence of 10 MUM bromide ion.,,,,
12873,,,,,"Bromide was also shown to reduce the level of HO* and to change the reactive chlorine species to bromine-containing species, which resulted in decreases in ibuprofen degradation and enhancement in carbamazepine and caffeine degradation, respectively.",,,,
12874,,,,,"pH-sensitive release patterns were observed, with an optimized low rate of release in simulated gastric fluid for SPA formulations, and a rapid and complete release in simulated intestinal fluid for both formulations, due to the optimal pattern of pH-dependent solubility for SPA and the molecular dispersion of IBU in soy protein.",,,,
12875,,,,,"The stability is supported by molecular dynamics simulations, showing that ibuprofen maintains a stable coordination in the most favorable binding sites, leading to a more compact protein structure at high temperature.",,,,
12876,,,,,CONCLUSIONS: Combination of morphine with ibuprofen did not provide adequate pain relief for children with MSK-I in the ED.,,,,
12877,,,,,"It was shown that Bacillus thuringiensis B1(2015b) was able to degrade ibuprofen in the presence of phenol, benzoate, and 2-chlorophenol.",,,,
12878,,,,,"It was shown that Bacillus thuringiensis B1(2015b) was able to degrade ibuprofen in the presence of phenol, benzoate, and 2-chlorophenol.",,,,
12879,,,,,"It was shown that Bacillus thuringiensis B1(2015b) was able to degrade ibuprofen in the presence of phenol, benzoate, and 2-chlorophenol.",,,,
12880,,,,,Maximum plasma ibuprofen coincided with minimum plasma MT in 3 out of 4 volunteers.,,,,
12881,,,,,"Two multivariate validated spectrophotometric methods, namely partial least-squares (PLS) and principal component regression (PCR), were developed and validated for the determination of ibuprofen and famotidine in presence of famotidine degradation products and ibuprofen impurity (4-isobutylacetophenone).",,,,
12882,,,,,"Considerable variability in postoperative narcotic analgesic requirement was noted, and larger scale studies are needed to better understand the narcotic analgesic requirements associated with IV ibuprofen in inguinal/umbilical hernia repair patients.",,,,
12883,,,,,"In the 1H NMR spectra, the signals of the carboxyl group in IBP and amide or amine group in LDC shifted to the low magnetic field in the IBP/LDC mixtures, because of the intermolecular interaction between these moieties.",,,,
12884,,,,,Esomeprazole and ibuprofen demonstrated physical incompatibility when combined with esmolol and labetalol and should not be co-infused with either beta-blocker.,,,,
12885,,,,,Esomeprazole and ibuprofen demonstrated physical incompatibility when combined with esmolol and labetalol and should not be co-infused with either beta-blocker.,,,,
12886,,,,,"The control group (n?=?30) received 100?mL saline solution 30?minutes before surgery, while the ibuprofen group (n?=?30) received 400?mg IV ibuprofen in 100?mL saline.",,,,
12887,,,,,It has been stated that ibuprofen can be safely prescribed with concomitant warfarin.,,,,
12888,,,,,"After solvent evaporation d0- and d3-ibuprofen were derivatized in anhydrous acetonitrile by using pentafluorobenzyl (PFB) bromide and N,N-diisopropylethylamine as the base catalyst.",,,,
12889,,,,,Determination of ibuprofen in a pharmaceutical formulation containing homatropine.,,,,
12890,,,,,Simulated solar photodegradation rates of NAP and IBP in water were observed to change in the presence of humic acid or fulvic acid.,,,,
12891,,,,,Simulated solar photodegradation rates of NAP and IBP in water were observed to change in the presence of humic acid or fulvic acid.,,,,
12892,,,,,"Thus, maximum removals of IBP and SMX were obtained in the presence of a combination of GBs and SWNTs at the low frequency (94% and 88%) for 60min contact time; however, >99% and 97% removals were achieved for 40 and 60min contact times at the high frequency for IBP and SMX, respectively.",,,,
12893,,,,,The photocatalytic degradation mechanisms of ibuprofen (IBP) were evaluated in aqueous media via BiVO4.,,,,
12894,,,,,"Patients, who were undergoing cardiac surgery for the first time, were randomly allocated either to a regimen of slow-release oxycodone (10 mg twice daily) or slow-release ibuprofen (800 mg twice daily) combined with lansoprazole.",,,,
12895,,,,,"The catalyst was found to be highly effective and stable for the degradation and mineralization of aromatic pollutants, as demonstrated with bisphenol A, 2,4-dichlorophenoxyacetic acid, ibuprofen, diphenhydramine, and phenytoin in the presence of H2O2 under neutral pH conditions.",,,,
12896,,,,,"And the removal efficiency of Ibuprofen in the hybrid ozone/sludge-corncob activated carbon system is higher than the sum of sludge-corncob activated carbon adsorption and ozonation alone, which is a supportive evidence for catalytic reaction.",,,,
12897,,,,,Ibuprofen-in-cyclodextrin-in-W/O/W emulsion - Improving the initial and long-term encapsulation efficiency of a model active ingredient.,,,,
12898,,,,,"More importantly, STXM has been successfully used to determine the absolute thickness of IBU, revealing its distribution in the CSH microsphere.",,,,
12899,,,,,ROS generation properties of ibuprofen were further strengthened by the formation of carbonyl groups in BSA and TBARS in linoleic acid as observed by carbonyl assay and lipid peroxidation assay respectively.,,,,
12900,,,,,ROS generation properties of ibuprofen were further strengthened by the formation of carbonyl groups in BSA and TBARS in linoleic acid as observed by carbonyl assay and lipid peroxidation assay respectively.,,,,
12901,,,,,"This relaxation was significantly reduced in the presence of L-NAME, 1400W, ibuprofen and the EP4 receptor antagonist GW627368X.",,,,
12902,,,,,"Ibuprofen is dissolved in Labrasol, then this solution is adsorbed on the silicates.",,,,
